Name,Platform,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating,Years_on_Market
LEGO The Lord of the Rings,3DS,Action,Warner Bros. Interactive Entertainment,0.2,0.16,0.0,0.03,0.39,6.1,7.6,E10+,4.0
No More Heroes 2: Desperate Struggle,Wii,Action,Rising Star Games,0.2,0.11,0.04,0.03,0.39,8.4,8.8,M,6.0
Legends of WrestleMania,X360,Fighting,THQ,0.2,0.15,0.0,0.04,0.39,7.1,6.3,T,7.0
Fishing Resort,Wii,Sports,Namco Bandai Games,0.14,0.0,0.25,0.01,0.39,6.9,7.0,E,5.0
Armored Core V,PS3,Simulation,Namco Bandai Games,0.09,0.04,0.24,0.02,0.39,6.5,7.3,T,4.0
Mass Effect 2,PC,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.06,0.39,9.4,8.8,M,6.0
Harry Potter and the Deathly Hallows - Part 1,PS3,Action,Electronic Arts,0.13,0.2,0.0,0.07,0.39,3.8,2.8,T,6.0
The House of The Dead III,XB,Shooter,Sega,0.29,0.08,0.0,0.01,0.39,7.2,7.3,M,14.0
Project X Zone,3DS,Role-Playing,Namco Bandai Games,0.18,0.04,0.15,0.02,0.39,7.0,7.3,T,4.0
NBA Jam,PS3,Sports,Electronic Arts,0.22,0.12,0.0,0.06,0.39,7.1,5.7,E,6.0
NBA Jam,X360,Sports,Electronic Arts,0.27,0.09,0.0,0.03,0.39,7.5,7.0,E,6.0
Madden NFL Football,3DS,Sports,Electronic Arts,0.36,0.01,0.0,0.03,0.39,4.9,5.3,E,5.0
Donkey Konga 2,GC,Misc,Nintendo,0.3,0.08,0.0,0.01,0.39,6.9,6.0,T,12.0
Transformers: Fall of Cybertron,PS3,Action,Activision,0.19,0.14,0.0,0.06,0.39,7.7,8.2,T,4.0
Alpha Protocol,X360,Role-Playing,Sega,0.23,0.12,0.0,0.04,0.39,6.3,7.2,M,6.0
SSX 3,XB,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39,9.2,8.7,E,13.0
Combat of Giants: Dinosaurs 3D,3DS,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39,4.4,5.3,E10+,5.0
Madden NFL 2005,GBA,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,7.9,7.6,E,12.0
Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,Action,Square Enix,0.21,0.07,0.08,0.03,0.39,6.6,7.6,T,7.0
Until Dawn: Rush of Blood,PS4,Adventure,Sony Computer Entertainment,0.18,0.15,0.0,0.07,0.39,7.2,8.0,M,0.0
Sonic Lost World,WiiU,Platform,Sega,0.23,0.12,0.01,0.03,0.39,6.3,7.3,E10+,3.0
Skylanders SWAP Force,PS4,Platform,Activision,0.2,0.12,0.0,0.06,0.39,7.9,5.2,E10+,3.0
Iron Man 2,PS3,Action,Sega,0.14,0.18,0.0,0.07,0.39,4.1,5.2,T,6.0
Star Wars The Clone Wars: Republic Heroes,X360,Action,LucasArts,0.18,0.17,0.0,0.04,0.39,4.3,6.3,T,7.0
Kengo: Master of Bushido,PS2,Fighting,Ubisoft,0.16,0.13,0.06,0.04,0.39,6.2,8.4,M,16.0
Blood Omen 2,PS2,Action,Eidos Interactive,0.19,0.15,0.0,0.05,0.39,6.7,8.8,M,14.0
Monopoly Streets,PS3,Misc,Electronic Arts,0.16,0.17,0.0,0.06,0.39,6.4,6.1,E,6.0
Condemned 2: Bloodshot,PS3,Action,Sega,0.17,0.16,0.0,0.06,0.39,8.2,8.1,M,8.0
Chessmaster,PS2,Misc,Ubisoft,0.19,0.15,0.0,0.05,0.39,7.9,7.3,E,13.0
The Darkness II,X360,Shooter,Take-Two Interactive,0.24,0.11,0.0,0.03,0.39,8.0,7.5,M,4.0
Ice Age 2: The Meltdown,PS2,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39,6.8,8.0,E10+,10.0
The Sims 2,GBA,Simulation,Electronic Arts,0.28,0.1,0.0,0.01,0.39,5.8,7.5,E10+,11.0
Hitman: Blood Money,X360,Action,Eidos Interactive,0.29,0.06,0.01,0.03,0.39,8.2,8.7,M,10.0
Advance Wars: Dual Strike,DS,Strategy,Nintendo,0.3,0.02,0.04,0.03,0.39,9.0,9.0,E,11.0
Auto Modellista,PS2,Racing,Capcom,0.19,0.15,0.0,0.05,0.39,6.6,7.5,E,14.0
Tom Clancy's Ghost Recon 2: Summit Strike,XB,Shooter,Ubisoft,0.29,0.08,0.0,0.01,0.39,8.4,7.2,T,11.0
Just Dance 2015,PS4,Misc,Ubisoft,0.19,0.13,0.0,0.07,0.39,7.2,5.8,E10+,2.0
Samurai Warriors Chronicles,3DS,Action,Tecmo Koei,0.12,0.05,0.2,0.01,0.39,6.1,7.7,T,5.0
One Piece: Unlimited World Red,3DS,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.39,7.5,7.6,T,3.0
EA Sports Active 2,X360,Sports,Electronic Arts,0.18,0.16,0.0,0.04,0.39,6.8,5.4,E,6.0
MotoGP 08,PS3,Racing,Capcom,0.07,0.24,0.0,0.08,0.39,6.5,6.0,E,8.0
Red Faction: Armageddon,X360,Shooter,THQ,0.18,0.16,0.01,0.04,0.39,7.1,7.0,M,5.0
Harry Potter: Quidditch World Cup,GBA,Sports,Electronic Arts,0.28,0.1,0.0,0.01,0.39,5.3,8.3,E,13.0
Dungeon Siege III,PS3,Role-Playing,Square Enix,0.17,0.13,0.03,0.05,0.39,7.1,6.3,T,5.0
Shin Megami Tensei: Nocturne,PS2,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38,8.2,8.7,M,13.0
Farming Simulator 2013,X360,Simulation,Focus Home Interactive,0.22,0.13,0.0,0.04,0.38,3.3,6.2,E,3.0
ESPN College Hoops 2K5,XB,Sports,Sega,0.29,0.08,0.0,0.01,0.38,8.6,8.3,E,12.0
Looney Tunes: Acme Arsenal,PS2,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0.0,0.05,0.38,3.8,3.9,E10+,9.0
Marvel: Ultimate Alliance,PS3,Role-Playing,Activision,0.33,0.02,0.0,0.03,0.38,7.8,7.6,T,10.0
Shin Megami Tensei: Devil Survivor Overclocked,3DS,Role-Playing,Ghostlight,0.28,0.01,0.06,0.03,0.38,7.8,8.2,T,5.0
NFL GameDay 2002,PS2,Sports,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.38,5.1,4.6,E,15.0
Naruto: Clash of Ninja Revolution 2,Wii,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.38,7.2,8.4,T,8.0
Turok: Evolution,GC,Shooter,Acclaim Entertainment,0.3,0.08,0.0,0.01,0.38,7.0,7.0,M,14.0
NCAA Football 08,PS3,Sports,Electronic Arts,0.35,0.0,0.0,0.03,0.38,7.7,7.9,E,9.0
Sega Superstars Tennis,PS2,Sports,Sega,0.1,0.0,0.0,0.28,0.38,7.0,8.3,E10+,8.0
Headhunter,PS2,Action,Sega,0.19,0.15,0.0,0.05,0.38,7.4,7.8,M,14.0
Viking: Battle for Asgard,PS3,Action,Sega,0.14,0.17,0.0,0.07,0.38,6.5,7.4,M,8.0
Rock Band 4,PS4,Misc,Harmonix Music Systems,0.26,0.05,0.0,0.07,0.38,7.8,6.3,T,1.0
Marvel Nemesis: Rise of the Imperfects,GC,Fighting,Electronic Arts,0.3,0.08,0.0,0.01,0.38,5.4,5.7,T,11.0
Brunswick Pro Bowling,Wii,Sports,505 Games,0.35,0.01,0.0,0.03,0.38,5.2,5.4,E,9.0
Bratz: Rock Angelz,PS2,Misc,THQ,0.19,0.15,0.0,0.05,0.38,6.0,5.1,E,11.0
FlatOut,PS2,Racing,Empire Interactive,0.19,0.15,0.0,0.05,0.38,7.0,8.5,T,12.0
Battlefield 1,PC,Shooter,Electronic Arts,0.11,0.24,0.0,0.03,0.38,8.8,7.6,M,0.0
SSX 3,GC,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.38,9.2,8.7,E,13.0
Metal Gear Solid: Snake Eater 3D,3DS,Action,Konami Digital Entertainment,0.15,0.11,0.1,0.02,0.38,7.8,7.8,M,4.0
LocoRoco,PSP,Platform,Sony Computer Entertainment,0.14,0.04,0.16,0.03,0.38,8.3,8.7,E,10.0
Risk: Global Domination,PS2,Strategy,Atari,0.19,0.15,0.0,0.05,0.38,6.0,8.8,T,13.0
Deus Ex: Mankind Divided,PS4,Role-Playing,Square Enix,0.11,0.21,0.0,0.06,0.38,8.4,7.6,M,0.0
Grandia Xtreme,PS2,Role-Playing,Enix Corporation,0.07,0.05,0.25,0.02,0.38,6.8,6.5,T,14.0
The Incredible Hulk,PS2,Action,Sega,0.32,0.01,0.0,0.05,0.38,5.0,6.0,T,8.0
Mercenaries 2: World in Flames,PS2,Shooter,Electronic Arts,0.21,0.0,0.0,0.17,0.38,4.9,7.4,T,8.0
Saints Row: The Third,PC,Action,THQ,0.16,0.16,0.0,0.06,0.38,8.4,8.1,M,5.0
Ghost Trick: Phantom Detective,DS,Adventure,Capcom,0.17,0.07,0.12,0.02,0.38,8.3,9.0,T,6.0
Hunter: The Reckoning,XB,Action,Interplay,0.28,0.08,0.0,0.01,0.38,7.9,8.9,M,14.0
MX vs. ATV Untamed,PS2,Racing,THQ,0.32,0.01,0.0,0.05,0.38,5.3,8.2,E,9.0
Dawn of Discovery,PC,Simulation,Ubisoft,0.0,0.32,0.0,0.06,0.38,8.2,8.8,T,7.0
Get Fit with Mel B,PS3,Sports,Black Bean Games,0.15,0.16,0.0,0.07,0.38,7.3,5.8,E,6.0
Pokemon Channel,GC,Adventure,Nintendo,0.24,0.06,0.07,0.01,0.38,5.5,6.0,E,13.0
Virtua Tennis 2009,PS3,Sports,Sega,0.09,0.22,0.0,0.06,0.38,7.0,6.3,E,7.0
The Dog Island,Wii,Adventure,Ubisoft,0.34,0.01,0.0,0.03,0.38,7.0,8.1,E,9.0
Madagascar: Escape 2 Africa,PS2,Action,Activision,0.12,0.0,0.0,0.26,0.38,5.6,5.8,E,8.0
Need for Speed: Nitro,DS,Racing,Electronic Arts,0.21,0.13,0.0,0.04,0.38,7.0,6.3,E10+,7.0
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38,6.1,6.6,T,7.0
Age of Empires III,PC,Strategy,Microsoft Game Studios,0.0,0.33,0.0,0.05,0.38,8.1,7.7,T,11.0
EyeToy Play 2,PS2,Misc,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.38,7.8,7.0,E10+,12.0
Dance Dance Revolution Ultramix 3,XB,Simulation,Konami Digital Entertainment,0.28,0.08,0.0,0.01,0.38,7.5,8.6,E10+,11.0
Pro Evolution Soccer 2011 3D,3DS,Sports,Konami Digital Entertainment,0.11,0.13,0.11,0.02,0.38,7.3,6.7,E,5.0
Just Dance 2014,PS3,Misc,Ubisoft,0.17,0.14,0.0,0.06,0.38,7.7,7.1,E10+,3.0
Wii Sports Club,WiiU,Sports,Nintendo,0.17,0.14,0.04,0.03,0.38,6.8,7.0,E10+,2.0
Harry Potter and the Prisoner of Azkaban,GC,Action,Electronic Arts,0.29,0.08,0.0,0.01,0.38,6.7,7.3,E,12.0
Skylanders Giants,WiiU,Action,Activision,0.22,0.12,0.0,0.03,0.37,8.0,6.9,E10+,4.0
GRID 2,PS3,Racing,Codemasters,0.07,0.22,0.01,0.08,0.37,8.2,6.6,E,3.0
Super Dragon Ball Z,PS2,Fighting,Atari,0.09,0.07,0.19,0.02,0.37,7.2,5.8,T,10.0
Disney Sing It,PS3,Misc,Disney Interactive Studios,0.28,0.06,0.0,0.04,0.37,5.4,3.5,E,8.0
Ultimate Spider-Man,GC,Action,Activision,0.29,0.07,0.0,0.01,0.37,7.6,7.2,T,11.0
Major League Baseball 2K6,X360,Sports,Spike,0.34,0.0,0.0,0.03,0.37,6.6,3.9,E,10.0
NBA 2K7,PS3,Sports,Take-Two Interactive,0.3,0.04,0.0,0.03,0.37,8.0,7.4,E,10.0
Just Dance 4,WiiU,Misc,Ubisoft,0.21,0.13,0.0,0.03,0.37,6.6,7.8,E10+,4.0
"Monsters, Inc. Scream Arena",GC,Platform,THQ,0.29,0.07,0.0,0.01,0.37,3.9,4.7,E,14.0
Need for Speed: Hot Pursuit,PC,Racing,Electronic Arts,0.12,0.2,0.0,0.05,0.37,8.6,6.7,E10+,6.0
Rampage: Total Destruction,PS2,Action,Midway Games,0.18,0.14,0.0,0.05,0.37,5.1,7.0,E10+,10.0
High Heat Major League Baseball 2003,PS2,Sports,3DO,0.18,0.14,0.0,0.05,0.37,8.4,7.9,E,14.0
Trivial Pursuit,X360,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,6.6,6.4,E,7.0
Kingdom Under Fire: Circle of Doom,X360,Role-Playing,Microsoft Game Studios,0.18,0.12,0.04,0.03,0.37,5.5,5.9,M,9.0
Spider-Man: Friend or Foe,PS2,Action,Activision,0.31,0.01,0.0,0.05,0.37,6.2,8.3,E10+,9.0
EA Sports MMA,PS3,Fighting,Electronic Arts,0.16,0.14,0.01,0.06,0.37,7.7,6.9,T,6.0
Guitar Hero On Tour: Modern Hits,DS,Misc,Activision,0.13,0.2,0.0,0.04,0.37,7.0,6.3,E10+,7.0
Quake 4,X360,Shooter,Activision,0.32,0.02,0.0,0.03,0.37,7.5,6.7,M,11.0
Tiger Woods PGA Tour 14,PS3,Sports,Electronic Arts,0.16,0.14,0.0,0.07,0.37,7.4,3.8,E,3.0
Skate,PS3,Sports,Electronic Arts,0.29,0.04,0.0,0.03,0.37,8.5,8.2,T,9.0
Rage,PC,Shooter,Bethesda Softworks,0.14,0.18,0.0,0.06,0.37,7.9,5.2,M,5.0
Custom Robo,GC,Role-Playing,Nintendo,0.29,0.07,0.0,0.01,0.37,6.5,8.1,T,12.0
Prince of Persia: The Forgotten Sands,PSP,Action,Ubisoft,0.09,0.18,0.01,0.1,0.37,6.5,7.4,T,6.0
BioShock The Collection,PS4,Shooter,Take-Two Interactive,0.1,0.19,0.02,0.06,0.37,8.4,8.5,M,0.0
Theatrhythm Final Fantasy: Curtain Call,3DS,Misc,Square Enix,0.13,0.08,0.15,0.02,0.37,8.3,8.2,T,2.0
DiRT 2,Wii,Racing,Codemasters,0.1,0.22,0.0,0.04,0.37,5.1,5.5,E10+,7.0
Pac-Man World 2,GC,Action,Nintendo,0.28,0.07,0.0,0.01,0.37,7.4,8.3,E,14.0
Tomb Raider: Legend,X360,Action,Eidos Interactive,0.27,0.07,0.01,0.03,0.37,8.0,7.3,T,10.0
Rocket League,PS4,Sports,505 Games,0.03,0.28,0.0,0.05,0.37,8.5,8.7,E,0.0
The BIGS,Wii,Sports,Take-Two Interactive,0.34,0.0,0.0,0.03,0.37,6.6,7.1,E,9.0
The Legend of Spyro: A New Beginning,DS,Platform,Vivendi Games,0.33,0.01,0.0,0.03,0.37,6.8,6.8,E,10.0
Juiced 2: Hot Import Nights,PSP,Racing,THQ,0.06,0.2,0.0,0.11,0.37,7.3,7.8,T,9.0
Dungeon Siege III,X360,Role-Playing,Square Enix,0.21,0.12,0.01,0.03,0.37,7.2,5.9,T,5.0
DiRT Rally,PS4,Racing,Codemasters,0.04,0.27,0.0,0.05,0.37,8.5,8.1,E,0.0
NFL Street 2 Unleashed,PSP,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37,7.3,7.4,E,11.0
FIFA Street 2,PS2,Sports,Electronic Arts,0.17,0.13,0.02,0.04,0.37,5.9,7.7,E,10.0
Virtua Tennis 2009,Wii,Sports,Sega,0.12,0.21,0.0,0.04,0.37,7.3,7.7,E,7.0
Overlord: Dark Legend,Wii,Action,Codemasters,0.11,0.22,0.0,0.04,0.37,6.8,7.9,T,7.0
The Legend of Spyro: The Eternal Night,DS,Platform,Vivendi Games,0.32,0.02,0.0,0.03,0.37,5.6,2.7,E,9.0
Harry Potter and the Order of the Phoenix,PSP,Action,Electronic Arts,0.1,0.17,0.0,0.1,0.37,5.2,7.6,E10+,9.0
Wanted: Weapons of Fate,X360,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,6.2,7.5,M,7.0
Xenosaga Episode III: Also sprach Zarathustra,PS2,Role-Playing,Namco Bandai Games,0.09,0.07,0.18,0.02,0.37,8.1,9.0,T,10.0
Rune Factory: Frontier,Wii,Role-Playing,Rising Star Games,0.16,0.13,0.04,0.03,0.37,7.9,8.5,E10+,8.0
Mini Ninjas,Wii,Action,Eidos Interactive,0.16,0.16,0.0,0.04,0.37,7.9,8.3,E10+,7.0
Naruto Shippuden: Ninja Destiny 2,DS,Fighting,Takara Tomy,0.19,0.02,0.13,0.02,0.37,5.5,5.7,T,8.0
Scribblenauts: Unlimited,WiiU,Action,Warner Bros. Interactive Entertainment,0.25,0.09,0.0,0.03,0.37,7.3,7.4,E10+,4.0
Marvel: Ultimate Alliance,PSP,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37,8.1,7.5,T,10.0
The Sims 2: Castaway,PS2,Simulation,Electronic Arts,0.3,0.01,0.0,0.05,0.37,7.1,8.0,T,9.0
NCAA Football 07,PSP,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37,7.5,7.9,E,10.0
Fragile Dreams: Farewell Ruins of the Moon,Wii,Role-Playing,Rising Star Games,0.16,0.12,0.06,0.03,0.36,6.7,8.3,T,7.0
GoldenEye: Rogue Agent,GC,Shooter,Electronic Arts,0.28,0.07,0.0,0.01,0.36,6.0,6.7,T,12.0
Need for Speed: The Run,PC,Action,Electronic Arts,0.09,0.21,0.0,0.07,0.36,6.9,5.8,T,5.0
Dragon Ball Z: Infinite World,PS2,Fighting,Namco Bandai Games,0.08,0.06,0.21,0.02,0.36,4.8,7.9,T,8.0
Elite Beat Agents,DS,Misc,Nintendo,0.3,0.03,0.0,0.03,0.36,8.7,8.6,E10+,10.0
ESPN X Games Skateboarding,PS2,Sports,Konami Digital Entertainment,0.18,0.14,0.0,0.05,0.36,5.8,7.8,E,15.0
Sid Meier's Civilization: Beyond Earth,PC,Strategy,Take-Two Interactive,0.11,0.22,0.0,0.03,0.36,8.1,5.5,E10+,2.0
Castlevania: Order of Ecclesia,DS,Platform,Konami Digital Entertainment,0.27,0.02,0.04,0.03,0.36,8.5,8.7,T,8.0
Left 4 Dead 2,PC,Shooter,Valve Software,0.0,0.32,0.0,0.04,0.36,8.9,8.5,M,7.0
Green Day: Rock Band,Wii,Misc,MTV Games,0.22,0.11,0.0,0.03,0.36,7.6,8.8,T,6.0
Star Fox: Zero,WiiU,Shooter,Nintendo,0.17,0.1,0.07,0.03,0.36,6.9,7.4,E10+,0.0
SAW,PS3,Action,Konami Digital Entertainment,0.13,0.17,0.0,0.06,0.36,5.9,6.4,M,7.0
Tom Clancy's HAWX 2,X360,Action,Ubisoft,0.24,0.09,0.01,0.03,0.36,6.8,6.3,T,6.0
High Heat Major League Baseball 2004,PS2,Sports,3DO,0.18,0.14,0.0,0.05,0.36,8.3,8.1,E,13.0
Robots,PS2,Action,Vivendi Games,0.18,0.14,0.0,0.05,0.36,5.3,6.0,E,11.0
NARC,PS2,Shooter,Midway Games,0.18,0.14,0.0,0.05,0.36,5.0,7.0,M,11.0
Dragon Ball Z: Attack of the Saiyans,DS,Role-Playing,Namco Bandai Games,0.12,0.02,0.21,0.01,0.36,7.3,7.9,E10+,7.0
Bionic Commando,PS3,Platform,Capcom,0.12,0.17,0.01,0.06,0.36,7.1,7.4,M,7.0
Monster Rancher 3,PS2,Simulation,Tecmo Koei,0.11,0.09,0.14,0.03,0.36,7.7,8.5,E,15.0
The Incredibles: Rise of the Underminer,PS2,Action,THQ,0.18,0.14,0.0,0.05,0.36,6.0,7.1,E10+,11.0
Sword Art Online: Lost Song,PSV,Role-Playing,Namco Bandai Games,0.06,0.04,0.23,0.03,0.36,7.0,7.1,T,1.0
Hamtaro: Ham-Ham Heartbreak,GBA,Action,Nintendo,0.26,0.1,0.0,0.01,0.36,7.2,9.3,E,14.0
Okage: Shadow King,PS2,Role-Playing,Sony Computer Entertainment,0.14,0.11,0.08,0.04,0.36,7.0,8.5,T,15.0
BlazBlue: Calamity Trigger,X360,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,8.6,8.5,T,7.0
NBA 2K6,XB,Action,Take-Two Interactive,0.27,0.08,0.0,0.01,0.36,8.4,8.7,E,11.0
Marvel Super Hero Squad,Wii,Fighting,THQ,0.3,0.03,0.0,0.03,0.36,4.9,6.2,E10+,7.0
The Chronicles of Narnia: Prince Caspian,Wii,Action,Disney Interactive Studios,0.31,0.02,0.0,0.03,0.36,6.3,7.1,T,8.0
World's Scariest Police Chases,PS,Racing,Activision,0.2,0.14,0.0,0.02,0.36,5.4,6.3,T,15.0
MechAssault 2: Lone Wolf,XB,Simulation,Microsoft Game Studios,0.27,0.08,0.0,0.01,0.36,8.1,7.5,T,12.0
Valkyrie Profile: Lenneth,PSP,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36,8.0,8.4,T,10.0
Just Dance 2016,PS4,Misc,Ubisoft,0.17,0.13,0.0,0.06,0.36,7.3,6.8,E10+,1.0
ESPN NFL Football,XB,Sports,Sega,0.27,0.08,0.0,0.01,0.36,9.1,8.9,E,13.0
Rapala Pro Fishing,PS2,Sports,Zoo Digital Publishing,0.18,0.14,0.0,0.05,0.36,5.9,8.7,E,12.0
Spider-Man: Shattered Dimensions,X360,Action,Activision,0.24,0.08,0.0,0.03,0.36,7.6,7.6,T,6.0
TMNT,Wii,Action,Ubisoft,0.3,0.03,0.0,0.03,0.36,6.0,5.9,E10+,9.0
Fossil Fighters: Frontier,3DS,Role-Playing,Nintendo,0.08,0.04,0.23,0.01,0.36,5.7,4.8,E10+,2.0
Arc the Lad: Twilight of the Spirits,PS2,Role-Playing,Sony Computer Entertainment,0.18,0.14,0.0,0.05,0.36,7.2,8.2,T,13.0
Watch Dogs 2,XOne,Action,Ubisoft,0.17,0.16,0.0,0.03,0.36,8.3,7.7,M,0.0
Tiger Woods PGA Tour 09,PSP,Sports,Electronic Arts,0.07,0.18,0.0,0.1,0.36,5.3,5.5,E,8.0
Harry Potter and the Chamber of Secrets,XB,Action,Electronic Arts,0.27,0.08,0.0,0.01,0.36,7.7,7.2,E,14.0
Arctic Thunder,PS2,Racing,Midway Games,0.17,0.14,0.0,0.05,0.36,4.5,5.3,T,15.0
ESPN: Sports Connection,WiiU,Sports,Ubisoft,0.2,0.12,0.0,0.03,0.36,3.1,2.7,E,4.0
Shrek,XB,Platform,TDK Mediactive,0.25,0.1,0.0,0.01,0.36,4.9,5.4,T,15.0
Dragon's Crown,PSV,Role-Playing,Nippon Ichi Software,0.14,0.05,0.12,0.05,0.35,7.8,8.4,T,3.0
Wipeout 2048,PSV,Racing,Sony Computer Entertainment,0.13,0.17,0.0,0.05,0.35,7.9,8.2,E10+,4.0
Trauma Center: Under the Knife,DS,Simulation,Nintendo,0.3,0.01,0.02,0.03,0.35,8.1,8.7,T,11.0
Earth Defense Force 2025,PS3,Shooter,D3Publisher,0.04,0.02,0.27,0.01,0.35,6.9,7.5,M,3.0
Middle-Earth: Shadow of Mordor,PC,Action,Warner Bros. Interactive Entertainment,0.12,0.2,0.0,0.03,0.35,8.4,8.0,M,2.0
Suikoden V,PS2,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35,7.6,7.6,T,10.0
Tiger Woods PGA Tour 14,X360,Sports,Electronic Arts,0.21,0.12,0.0,0.03,0.35,7.7,6.2,E,3.0
LocoRoco 2,PSP,Platform,Sony Computer Entertainment,0.21,0.09,0.01,0.04,0.35,8.5,8.4,E,8.0
Football Manager Handheld 2010,PSP,Sports,Sega,0.0,0.26,0.0,0.09,0.35,6.9,6.9,E,7.0
Batman: Rise of Sin Tzu,PS2,Action,Ubisoft,0.17,0.13,0.0,0.05,0.35,6.3,8.3,T,13.0
Worms: Open Warfare 2,DS,Strategy,THQ,0.07,0.24,0.0,0.04,0.35,8.1,9.1,E10+,9.0
Dark Void,PS3,Action,Capcom,0.18,0.12,0.0,0.05,0.35,5.9,6.0,T,6.0
Guitar Hero: Smash Hits,PS3,Misc,Activision,0.2,0.11,0.0,0.05,0.35,7.3,7.2,T,7.0
NHL 2K10,Wii,Sports,Take-Two Interactive,0.32,0.01,0.0,0.03,0.35,7.9,6.8,E10+,7.0
Bloody Roar 3,PS2,Fighting,Virgin Interactive,0.15,0.11,0.05,0.04,0.35,7.1,8.6,T,15.0
WWE Crush Hour,PS2,Racing,THQ,0.17,0.13,0.0,0.04,0.35,5.6,5.3,T,13.0
Persona 2: Eternal Punishment,PS,Role-Playing,Atlus,0.03,0.02,0.28,0.02,0.35,8.3,8.4,T,16.0
Homefront: The Revolution,PS4,Shooter,Deep Silver,0.06,0.21,0.03,0.05,0.35,4.8,3.8,M,0.0
Assassin's Creed III,WiiU,Action,Ubisoft,0.19,0.13,0.0,0.03,0.35,8.5,7.1,M,4.0
One Piece: Burning Blood,PS4,Fighting,Namco Bandai Games,0.11,0.13,0.07,0.05,0.35,6.6,7.8,T,0.0
Star Wars: Flight of the Falcon,GBA,Action,THQ,0.25,0.09,0.0,0.01,0.35,3.9,5.8,E,13.0
Teenage Mutant Ninja Turtles: Smash-Up,Wii,Fighting,Ubisoft,0.33,0.0,0.0,0.03,0.35,6.7,8.2,E10+,7.0
Toukiden: The Age of Demons,PSV,Action,Tecmo Koei,0.04,0.04,0.25,0.02,0.35,7.1,8.0,T,3.0
Football Manager 2016,PC,Simulation,Sega,0.0,0.33,0.0,0.02,0.35,8.1,6.9,E,1.0
Resident Evil: Dead Aim,PS2,Action,Capcom,0.17,0.13,0.0,0.04,0.35,6.5,6.6,M,13.0
Need for Speed Carbon,GC,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,7.5,7.8,E10+,10.0
EA Sports MMA,X360,Fighting,Electronic Arts,0.23,0.09,0.0,0.02,0.35,7.9,7.0,T,6.0
Defiance,PS3,Shooter,Trion Worlds,0.19,0.1,0.0,0.06,0.35,5.9,6.9,M,3.0
Terminator Salvation,X360,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35,4.8,5.0,T,7.0
Guilty Gear X2,PS2,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,0.35,8.7,8.7,T,14.0
Chicken Shoot,Wii,Action,Zoo Digital Publishing,0.32,0.0,0.0,0.02,0.35,2.7,4.8,E10+,9.0
Tom Clancy's Rainbow Six: Lockdown,PS2,Shooter,Ubisoft,0.17,0.13,0.0,0.04,0.35,7.0,6.9,M,11.0
MotoGP 08,X360,Racing,Capcom,0.11,0.2,0.0,0.04,0.35,6.8,5.6,E,8.0
LEGO Marvel's Avengers,XOne,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0.0,0.03,0.35,7.1,5.1,E10+,0.0
Aggressive Inline,PS2,Sports,Acclaim Entertainment,0.17,0.13,0.0,0.04,0.35,8.5,8.7,T,14.0
Mirror's Edge Catalyst,PS4,Platform,Electronic Arts,0.11,0.16,0.02,0.05,0.35,6.9,4.7,T,0.0
Sniper Elite 3,XOne,Shooter,505 Games,0.2,0.11,0.0,0.03,0.35,6.3,6.6,M,2.0
NFL Street,GC,Sports,Electronic Arts,0.27,0.07,0.0,0.01,0.35,8.1,8.0,E,12.0
Karaoke Revolution,PS2,Misc,Konami Digital Entertainment,0.17,0.13,0.0,0.04,0.35,8.3,9.1,E,13.0
Metal Arms: Glitch in the System,PS2,Shooter,Vivendi Games,0.17,0.13,0.0,0.04,0.35,8.1,8.9,T,13.0
EverGrace,PS2,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,0.35,5.9,7.8,T,16.0
