Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Rating
"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005.0,Platform,Midway Games,0.272,0.008,0.0,0.048,0.328,5.0,7.6,E
Disney's Tarzan Untamed,PS2,2001.0,Platform,Ubisoft,0.16000000000000003,0.128,0.0,0.04000000000000001,0.328,5.9,7.1,E
WWE All Stars,PS3,2011.0,Fighting,THQ,0.128,0.144,0.0,0.05600000000000001,0.328,7.5,6.4,T
Green Day: Rock Band,X360,2010.0,Misc,MTV Games,0.192,0.10400000000000001,0.0,0.032,0.328,7.5,6.6,T
Harry Potter and the Deathly Hallows - Part 1,DS,2010.0,Action,Electronic Arts,0.15200000000000002,0.144,0.0,0.032,0.328,5.6,6.0,E10+
Resistance: Burning Skies,PSV,2012.0,Shooter,Sony Computer Entertainment,0.144,0.12,0.016,0.048,0.328,6.0,6.8,M
Battlefield 2: Modern Combat,X360,2006.0,Shooter,Electronic Arts,0.27999999999999997,0.016,0.008,0.024,0.328,7.7,7.3,T
Knockout Kings 2001,PS,2000.0,Fighting,Electronic Arts,0.18400000000000002,0.12,0.0,0.024,0.328,8.4,8.5,T
From Russia With Love,PS2,2005.0,Action,Electronic Arts,0.272,0.008,0.0,0.048,0.328,6.9,7.6,T
Fantastic Pets,X360,2011.0,Simulation,THQ,0.24,0.064,0.0,0.024,0.328,6.6,7.5,E
BlazBlue: Continuum Shift,PS3,2010.0,Fighting,PQube,0.168,0.05600000000000001,0.072,0.032,0.328,8.7,8.0,T
Duke Nukem Forever,PC,2011.0,Shooter,Take-Two Interactive,0.144,0.136,0.0,0.048,0.328,5.4,5.7,M
Minority Report: Everybody Runs,PS2,2002.0,Action,Activision,0.16000000000000003,0.12,0.0,0.04000000000000001,0.328,5.0,5.0,T
Katamari Forever,PS3,2009.0,Puzzle,Namco Bandai Games,0.20800000000000002,0.032,0.048,0.032,0.32000000000000006,7.4,8.1,E
NFL GameDay 2002,PS,2001.0,Sports,Sony Computer Entertainment,0.18400000000000002,0.12,0.0,0.024,0.32000000000000006,6.2,8.8,E
Spider-Man: Web of Shadows,X360,2008.0,Action,Activision,0.288,0.016,0.0,0.024,0.32000000000000006,6.8,8.6,T
Naughty Bear,X360,2010.0,Action,505 Games,0.168,0.12,0.0,0.032,0.32000000000000006,4.3,5.6,T
Tak and the Power of Juju,GC,2003.0,Platform,THQ,0.248,0.064,0.0,0.008,0.32000000000000006,7.1,8.2,E
Six Flags Fun Park,Wii,2009.0,Misc,Ubisoft,0.21600000000000003,0.072,0.0,0.032,0.32000000000000006,4.3,7.1,E10+
Beowulf: The Game,X360,2007.0,Action,Ubisoft,0.288,0.008,0.0,0.024,0.32000000000000006,5.1,4.7,M
NBA Jam,Wii,2010.0,Sports,Electronic Arts,0.288,0.016,0.0,0.016,0.32000000000000006,7.9,8.5,E
Rune Factory 3: A Fantasy Harvest Moon,DS,2009.0,Role-Playing,Rising Star Games,0.20800000000000002,0.024,0.08000000000000002,0.016,0.32000000000000006,7.7,8.6,E
Tales of Zestiria,PS4,2015.0,Role-Playing,Namco Bandai Games,0.136,0.12,0.016,0.048,0.32000000000000006,7.2,6.8,T
Metal Gear Solid: The Legacy Collection,PS3,2013.0,Adventure,Konami Digital Entertainment,0.248,0.008,0.024,0.048,0.32000000000000006,9.3,9.0,M
Defender,PS2,2002.0,Misc,Midway Games,0.16000000000000003,0.12,0.0,0.04000000000000001,0.32000000000000006,7.3,7.8,T
Gauntlet: Seven Sorrows,PS2,2005.0,Role-Playing,Midway Games,0.16000000000000003,0.12,0.0,0.04000000000000001,0.32000000000000006,5.9,5.7,T
Harry Potter: Quidditch World Cup,GC,2003.0,Sports,Electronic Arts,0.248,0.064,0.0,0.008,0.32000000000000006,6.8,8.5,E
Overlord,X360,2007.0,Strategy,Codemasters,0.272,0.024,0.008,0.024,0.32000000000000006,7.6,8.3,T
The Chronicles of Narnia: Prince Caspian,PS2,2008.0,Action,Disney Interactive Studios,0.16000000000000003,0.12,0.0,0.04000000000000001,0.32000000000000006,6.7,7.0,T
Life is Strange,PS4,2016.0,Adventure,Square Enix,0.12,0.12,0.024,0.048,0.32000000000000006,8.5,8.6,M
Battalion Wars,GC,2005.0,Strategy,Nintendo,0.2,0.05600000000000001,0.05600000000000001,0.008,0.32000000000000006,7.6,8.8,T
The Wonderful 101,WiiU,2013.0,Action,Nintendo,0.15200000000000002,0.08000000000000002,0.064,0.024,0.32000000000000006,7.8,8.5,T
Asura's Wrath,PS3,2012.0,Action,Capcom,0.144,0.096,0.048,0.04000000000000001,0.32000000000000006,7.1,7.4,T
18 Wheeler: American Pro Trucker,PS2,2001.0,Racing,Acclaim Entertainment,0.16000000000000003,0.12,0.0,0.04000000000000001,0.32000000000000006,6.1,5.7,E
Wall-E,PS3,2008.0,Platform,THQ,0.096,0.168,0.0,0.064,0.32000000000000006,5.1,5.0,E
Atari Anthology,PS2,2004.0,Misc,Atari,0.264,0.008,0.0,0.04000000000000001,0.32000000000000006,6.6,4.3,E
FIFA 14,PC,2013.0,Sports,Electronic Arts,0.008,0.288,0.0,0.024,0.32000000000000006,8.7,4.6,E
MLB 2006,PS2,2005.0,Sports,Sony Computer Entertainment,0.264,0.008,0.0,0.04000000000000001,0.32000000000000006,8.1,9.0,E
Ragnarok Odyssey,PSV,2012.0,Role-Playing,GungHo,0.16000000000000003,0.008,0.128,0.024,0.32000000000000006,6.6,7.8,T
The Gunstringer,X360,2011.0,Shooter,Microsoft Game Studios,0.20800000000000002,0.08000000000000002,0.0,0.032,0.32000000000000006,7.7,8.1,T
Marvel: Ultimate Alliance,Wii,2006.0,Role-Playing,Activision,0.288,0.0,0.0,0.024,0.32000000000000006,7.3,7.3,T
MX vs. ATV Unleashed,XB,2005.0,Racing,THQ,0.256,0.05600000000000001,0.0,0.008,0.32000000000000006,8.0,8.3,E
FIFA Soccer 13,PC,2012.0,Action,Electronic Arts,0.016,0.248,0.0,0.05600000000000001,0.32000000000000006,8.6,6.6,E
Rampage: Total Destruction,GC,2006.0,Action,Midway Games,0.248,0.064,0.0,0.008,0.32000000000000006,5.7,6.7,E10+
The Urbz: Sims in the City,GC,2004.0,Simulation,Electronic Arts,0.192,0.11200000000000002,0.0,0.016,0.32000000000000006,7.3,8.4,T
WWE SmackDown! vs. RAW 2006,PSP,2005.0,Fighting,THQ,0.288,0.0,0.0,0.024,0.32000000000000006,8.1,8.5,T
Mafia II,PC,2010.0,Action,Take-Two Interactive,0.136,0.136,0.0,0.04000000000000001,0.32000000000000006,7.7,7.9,M
NBA Live 2002,XB,2001.0,Sports,Electronic Arts,0.27999999999999997,0.024,0.0,0.016,0.32000000000000006,7.6,7.5,E
Sega Superstars Tennis,PS3,2008.0,Sports,Sega,0.10400000000000001,0.16000000000000003,0.0,0.05600000000000001,0.32000000000000006,6.7,7.4,E10+
Spore Hero,Wii,2009.0,Simulation,Electronic Arts,0.27999999999999997,0.016,0.0,0.024,0.32000000000000006,6.1,7.1,E10+
I-Ninja,PS2,2003.0,Platform,Sony Computer Entertainment,0.15200000000000002,0.12,0.0,0.04000000000000001,0.32000000000000006,7.3,8.3,T
Ghostbusters: The Video Game,DS,2009.0,Action,Atari,0.192,0.096,0.0,0.032,0.32000000000000006,5.5,6.0,E
Call of Duty: Finest Hour,GC,2004.0,Shooter,Activision,0.248,0.064,0.0,0.008,0.32000000000000006,7.4,8.9,T
Naruto: Path of the Ninja,DS,2007.0,Role-Playing,D3Publisher,0.296,0.0,0.0,0.024,0.32000000000000006,5.7,7.2,E10+
Castlevania: Portrait of Ruin,DS,2006.0,Platform,Konami Digital Entertainment,0.248,0.016,0.032,0.024,0.32000000000000006,8.5,8.3,T
Suzuki TT Superbikes,PS2,2005.0,Racing,Jester Interactive,0.264,0.008,0.0,0.04000000000000001,0.32000000000000006,7.1,8.5,E
Rumble Roses,PS2,2004.0,Fighting,Konami Digital Entertainment,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,6.6,8.5,M
Tomb Raider: Anniversary,X360,2007.0,Action,Eidos Interactive,0.096,0.17600000000000002,0.0,0.04000000000000001,0.31200000000000006,7.7,8.3,T
Sherlock Holmes: The Mystery of the Mummy,DS,2009.0,Adventure,Focus Home Interactive,0.048,0.24,0.0,0.032,0.31200000000000006,5.7,3.1,E
Fantastic Four: Rise of the Silver Surfer,PS2,2007.0,Action,Take-Two Interactive,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,3.6,6.4,T
Ultimate Spider-Man,XB,2005.0,Action,Activision,0.20800000000000002,0.08800000000000001,0.0,0.016,0.31200000000000006,7.7,7.4,T
Juiced 2: Hot Import Nights,PS2,2007.0,Racing,THQ,0.15200000000000002,0.12,0.008,0.04000000000000001,0.31200000000000006,6.6,6.7,T
LEGO The Lord of the Rings,3DS,2012.0,Action,Warner Bros. Interactive Entertainment,0.16000000000000003,0.128,0.0,0.024,0.31200000000000006,6.1,7.6,E10+
No More Heroes 2: Desperate Struggle,Wii,2010.0,Action,Rising Star Games,0.16000000000000003,0.08800000000000001,0.032,0.024,0.31200000000000006,8.4,8.8,M
Legends of WrestleMania,X360,2009.0,Fighting,THQ,0.16000000000000003,0.12,0.0,0.032,0.31200000000000006,7.1,6.3,T
Fishing Resort,Wii,2011.0,Sports,Namco Bandai Games,0.11200000000000002,0.0,0.2,0.008,0.31200000000000006,6.9,7.0,E
Armored Core V,PS3,2012.0,Simulation,Namco Bandai Games,0.072,0.032,0.192,0.016,0.31200000000000006,6.5,7.3,T
Mass Effect 2,PC,2010.0,Role-Playing,Electronic Arts,0.008,0.256,0.0,0.048,0.31200000000000006,9.4,8.8,M
Harry Potter and the Deathly Hallows - Part 1,PS3,2010.0,Action,Electronic Arts,0.10400000000000001,0.16000000000000003,0.0,0.05600000000000001,0.31200000000000006,3.8,2.8,T
The House of The Dead III,XB,2002.0,Shooter,Sega,0.23199999999999998,0.064,0.0,0.008,0.31200000000000006,7.2,7.3,M
Project X Zone,3DS,2012.0,Role-Playing,Namco Bandai Games,0.144,0.032,0.12,0.016,0.31200000000000006,7.0,7.3,T
NBA Jam,PS3,2010.0,Sports,Electronic Arts,0.17600000000000002,0.096,0.0,0.048,0.31200000000000006,7.1,5.7,E
NBA Jam,X360,2010.0,Sports,Electronic Arts,0.21600000000000003,0.072,0.0,0.024,0.31200000000000006,7.5,7.0,E
Madden NFL Football,3DS,2011.0,Sports,Electronic Arts,0.288,0.008,0.0,0.024,0.31200000000000006,4.9,5.3,E
Donkey Konga 2,GC,2004.0,Misc,Nintendo,0.24,0.064,0.0,0.008,0.31200000000000006,6.9,6.0,T
Transformers: Fall of Cybertron,PS3,2012.0,Action,Activision,0.15200000000000002,0.11200000000000002,0.0,0.048,0.31200000000000006,7.7,8.2,T
Alpha Protocol,X360,2010.0,Role-Playing,Sega,0.18400000000000002,0.096,0.0,0.032,0.31200000000000006,6.3,7.2,M
SSX 3,XB,2003.0,Sports,Electronic Arts,0.23199999999999998,0.064,0.0,0.008,0.31200000000000006,9.2,8.7,E
Combat of Giants: Dinosaurs 3D,3DS,2011.0,Strategy,Ubisoft,0.2,0.048,0.04000000000000001,0.024,0.31200000000000006,4.4,5.3,E10+
Madden NFL 2005,GBA,2004.0,Sports,Electronic Arts,0.22400000000000003,0.08000000000000002,0.0,0.008,0.31200000000000006,7.9,7.6,E
Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009.0,Action,Square Enix,0.168,0.05600000000000001,0.064,0.024,0.31200000000000006,6.6,7.6,T
Until Dawn: Rush of Blood,PS4,2016.0,Adventure,Sony Computer Entertainment,0.144,0.12,0.0,0.05600000000000001,0.31200000000000006,7.2,8.0,M
Sonic Lost World,WiiU,2013.0,Platform,Sega,0.18400000000000002,0.096,0.008,0.024,0.31200000000000006,6.3,7.3,E10+
Skylanders SWAP Force,PS4,2013.0,Platform,Activision,0.16000000000000003,0.096,0.0,0.048,0.31200000000000006,7.9,5.2,E10+
Iron Man 2,PS3,2010.0,Action,Sega,0.11200000000000002,0.144,0.0,0.05600000000000001,0.31200000000000006,4.1,5.2,T
Star Wars The Clone Wars: Republic Heroes,X360,2009.0,Action,LucasArts,0.144,0.136,0.0,0.032,0.31200000000000006,4.3,6.3,T
Kengo: Master of Bushido,PS2,2000.0,Fighting,Ubisoft,0.128,0.10400000000000001,0.048,0.032,0.31200000000000006,6.2,8.4,M
Blood Omen 2,PS2,2002.0,Action,Eidos Interactive,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,6.7,8.8,M
Monopoly Streets,PS3,2010.0,Misc,Electronic Arts,0.128,0.136,0.0,0.048,0.31200000000000006,6.4,6.1,E
Condemned 2: Bloodshot,PS3,2008.0,Action,Sega,0.136,0.128,0.0,0.048,0.31200000000000006,8.2,8.1,M
Chessmaster,PS2,2003.0,Misc,Ubisoft,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,7.9,7.3,E
The Darkness II,X360,2012.0,Shooter,Take-Two Interactive,0.192,0.08800000000000001,0.0,0.024,0.31200000000000006,8.0,7.5,M
Ice Age 2: The Meltdown,PS2,2006.0,Platform,Vivendi Games,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,6.8,8.0,E10+
The Sims 2,GBA,2005.0,Simulation,Electronic Arts,0.22400000000000003,0.08000000000000002,0.0,0.008,0.31200000000000006,5.8,7.5,E10+
Hitman: Blood Money,X360,2006.0,Action,Eidos Interactive,0.23199999999999998,0.048,0.008,0.024,0.31200000000000006,8.2,8.7,M
Advance Wars: Dual Strike,DS,2005.0,Strategy,Nintendo,0.24,0.016,0.032,0.024,0.31200000000000006,9.0,9.0,E
Auto Modellista,PS2,2002.0,Racing,Capcom,0.15200000000000002,0.12,0.0,0.04000000000000001,0.31200000000000006,6.6,7.5,E
Tom Clancy's Ghost Recon 2: Summit Strike,XB,2005.0,Shooter,Ubisoft,0.23199999999999998,0.064,0.0,0.008,0.31200000000000006,8.4,7.2,T
Just Dance 2015,PS4,2014.0,Misc,Ubisoft,0.15200000000000002,0.10400000000000001,0.0,0.05600000000000001,0.31200000000000006,7.2,5.8,E10+
Samurai Warriors Chronicles,3DS,2011.0,Action,Tecmo Koei,0.096,0.04000000000000001,0.16000000000000003,0.008,0.31200000000000006,6.1,7.7,T
One Piece: Unlimited World Red,3DS,2013.0,Action,Namco Bandai Games,0.04000000000000001,0.032,0.22400000000000003,0.008,0.31200000000000006,7.5,7.6,T
EA Sports Active 2,X360,2010.0,Sports,Electronic Arts,0.144,0.128,0.0,0.032,0.31200000000000006,6.8,5.4,E
MotoGP 08,PS3,2008.0,Racing,Capcom,0.05600000000000001,0.192,0.0,0.064,0.31200000000000006,6.5,6.0,E
Red Faction: Armageddon,X360,2011.0,Shooter,THQ,0.144,0.128,0.008,0.032,0.31200000000000006,7.1,7.0,M
Harry Potter: Quidditch World Cup,GBA,2003.0,Sports,Electronic Arts,0.22400000000000003,0.08000000000000002,0.0,0.008,0.31200000000000006,5.3,8.3,E
Dungeon Siege III,PS3,2011.0,Role-Playing,Square Enix,0.136,0.10400000000000001,0.024,0.04000000000000001,0.31200000000000006,7.1,6.3,T
Shin Megami Tensei: Nocturne,PS2,2003.0,Role-Playing,Ghostlight,0.05600000000000001,0.04000000000000001,0.2,0.016,0.30400000000000005,8.2,8.7,M
Farming Simulator 2013,X360,2013.0,Simulation,Focus Home Interactive,0.17600000000000002,0.10400000000000001,0.0,0.032,0.30400000000000005,3.3,6.2,E
ESPN College Hoops 2K5,XB,2004.0,Sports,Sega,0.23199999999999998,0.064,0.0,0.008,0.30400000000000005,8.6,8.3,E
Looney Tunes: Acme Arsenal,PS2,2007.0,Action,Warner Bros. Interactive Entertainment,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,3.8,3.9,E10+
Marvel: Ultimate Alliance,PS3,2006.0,Role-Playing,Activision,0.264,0.016,0.0,0.024,0.30400000000000005,7.8,7.6,T
Shin Megami Tensei: Devil Survivor Overclocked,3DS,2011.0,Role-Playing,Ghostlight,0.22400000000000003,0.008,0.048,0.024,0.30400000000000005,7.8,8.2,T
NFL GameDay 2002,PS2,2001.0,Sports,Sony Computer Entertainment,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,5.1,4.6,E
Naruto: Clash of Ninja Revolution 2,Wii,2008.0,Fighting,Tomy Corporation,0.272,0.016,0.0,0.024,0.30400000000000005,7.2,8.4,T
Turok: Evolution,GC,2002.0,Shooter,Acclaim Entertainment,0.24,0.064,0.0,0.008,0.30400000000000005,7.0,7.0,M
NCAA Football 08,PS3,2007.0,Sports,Electronic Arts,0.27999999999999997,0.0,0.0,0.024,0.30400000000000005,7.7,7.9,E
Sega Superstars Tennis,PS2,2008.0,Sports,Sega,0.08000000000000002,0.0,0.0,0.22400000000000003,0.30400000000000005,7.0,8.3,E10+
Headhunter,PS2,2002.0,Action,Sega,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,7.4,7.8,M
Viking: Battle for Asgard,PS3,2008.0,Action,Sega,0.11200000000000002,0.136,0.0,0.05600000000000001,0.30400000000000005,6.5,7.4,M
Rock Band 4,PS4,2015.0,Misc,Harmonix Music Systems,0.20800000000000002,0.04000000000000001,0.0,0.05600000000000001,0.30400000000000005,7.8,6.3,T
Marvel Nemesis: Rise of the Imperfects,GC,2005.0,Fighting,Electronic Arts,0.24,0.064,0.0,0.008,0.30400000000000005,5.4,5.7,T
Brunswick Pro Bowling,Wii,2007.0,Sports,505 Games,0.27999999999999997,0.008,0.0,0.024,0.30400000000000005,5.2,5.4,E
Bratz: Rock Angelz,PS2,2005.0,Misc,THQ,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,6.0,5.1,E
FlatOut,PS2,2004.0,Racing,Empire Interactive,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,7.0,8.5,T
Battlefield 1,PC,2016.0,Shooter,Electronic Arts,0.08800000000000001,0.192,0.0,0.024,0.30400000000000005,8.8,7.6,M
SSX 3,GC,2003.0,Sports,Electronic Arts,0.23199999999999998,0.064,0.0,0.008,0.30400000000000005,9.2,8.7,E
Metal Gear Solid: Snake Eater 3D,3DS,2012.0,Action,Konami Digital Entertainment,0.12,0.08800000000000001,0.08000000000000002,0.016,0.30400000000000005,7.8,7.8,M
LocoRoco,PSP,2006.0,Platform,Sony Computer Entertainment,0.11200000000000002,0.032,0.128,0.024,0.30400000000000005,8.3,8.7,E
Risk: Global Domination,PS2,2003.0,Strategy,Atari,0.15200000000000002,0.12,0.0,0.04000000000000001,0.30400000000000005,6.0,8.8,T
Deus Ex: Mankind Divided,PS4,2016.0,Role-Playing,Square Enix,0.08800000000000001,0.168,0.0,0.048,0.30400000000000005,8.4,7.6,M
Grandia Xtreme,PS2,2002.0,Role-Playing,Enix Corporation,0.05600000000000001,0.04000000000000001,0.2,0.016,0.30400000000000005,6.8,6.5,T
The Incredible Hulk,PS2,2008.0,Action,Sega,0.256,0.008,0.0,0.04000000000000001,0.30400000000000005,5.0,6.0,T
Mercenaries 2: World in Flames,PS2,2008.0,Shooter,Electronic Arts,0.168,0.0,0.0,0.136,0.30400000000000005,4.9,7.4,T
Saints Row: The Third,PC,2011.0,Action,THQ,0.128,0.128,0.0,0.048,0.30400000000000005,8.4,8.1,M
Ghost Trick: Phantom Detective,DS,2010.0,Adventure,Capcom,0.136,0.05600000000000001,0.096,0.016,0.30400000000000005,8.3,9.0,T
Hunter: The Reckoning,XB,2002.0,Action,Interplay,0.22400000000000003,0.064,0.0,0.008,0.30400000000000005,7.9,8.9,M
MX vs. ATV Untamed,PS2,2007.0,Racing,THQ,0.256,0.008,0.0,0.04000000000000001,0.30400000000000005,5.3,8.2,E
Dawn of Discovery,PC,2009.0,Simulation,Ubisoft,0.0,0.256,0.0,0.048,0.30400000000000005,8.2,8.8,T
Get Fit with Mel B,PS3,2010.0,Sports,Black Bean Games,0.12,0.128,0.0,0.05600000000000001,0.30400000000000005,7.3,5.8,E
Pokemon Channel,GC,2003.0,Adventure,Nintendo,0.192,0.048,0.05600000000000001,0.008,0.30400000000000005,5.5,6.0,E
Virtua Tennis 2009,PS3,2009.0,Sports,Sega,0.072,0.17600000000000002,0.0,0.048,0.30400000000000005,7.0,6.3,E
The Dog Island,Wii,2007.0,Adventure,Ubisoft,0.272,0.008,0.0,0.024,0.30400000000000005,7.0,8.1,E
Madagascar: Escape 2 Africa,PS2,2008.0,Action,Activision,0.096,0.0,0.0,0.20800000000000002,0.30400000000000005,5.6,5.8,E
Need for Speed: Nitro,DS,2009.0,Racing,Electronic Arts,0.168,0.10400000000000001,0.0,0.032,0.30400000000000005,7.0,6.3,E10+
Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009.0,Fighting,Namco Bandai Games,0.10400000000000001,0.032,0.15200000000000002,0.024,0.30400000000000005,6.1,6.6,T
Age of Empires III,PC,2005.0,Strategy,Microsoft Game Studios,0.0,0.264,0.0,0.04000000000000001,0.30400000000000005,8.1,7.7,T
EyeToy Play 2,PS2,2004.0,Misc,Sony Computer Entertainment,0.144,0.11200000000000002,0.0,0.04000000000000001,0.30400000000000005,7.8,7.0,E10+
Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,0.22400000000000003,0.064,0.0,0.008,0.30400000000000005,7.5,8.6,E10+
Pro Evolution Soccer 2011 3D,3DS,2011.0,Sports,Konami Digital Entertainment,0.08800000000000001,0.10400000000000001,0.08800000000000001,0.016,0.30400000000000005,7.3,6.7,E
Just Dance 2014,PS3,2013.0,Misc,Ubisoft,0.136,0.11200000000000002,0.0,0.048,0.30400000000000005,7.7,7.1,E10+
Wii Sports Club,WiiU,2014.0,Sports,Nintendo,0.136,0.11200000000000002,0.032,0.024,0.30400000000000005,6.8,7.0,E10+
Harry Potter and the Prisoner of Azkaban,GC,2004.0,Action,Electronic Arts,0.23199999999999998,0.064,0.0,0.008,0.30400000000000005,6.7,7.3,E
Skylanders Giants,WiiU,2012.0,Action,Activision,0.17600000000000002,0.096,0.0,0.024,0.296,8.0,6.9,E10+
GRID 2,PS3,2013.0,Racing,Codemasters,0.05600000000000001,0.17600000000000002,0.008,0.064,0.296,8.2,6.6,E
Super Dragon Ball Z,PS2,2006.0,Fighting,Atari,0.072,0.05600000000000001,0.15200000000000002,0.016,0.296,7.2,5.8,T
Disney Sing It,PS3,2008.0,Misc,Disney Interactive Studios,0.22400000000000003,0.048,0.0,0.032,0.296,5.4,3.5,E
Ultimate Spider-Man,GC,2005.0,Action,Activision,0.23199999999999998,0.05600000000000001,0.0,0.008,0.296,7.6,7.2,T
Major League Baseball 2K6,X360,2006.0,Sports,Spike,0.272,0.0,0.0,0.024,0.296,6.6,3.9,E
NBA 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.24,0.032,0.0,0.024,0.296,8.0,7.4,E
Just Dance 4,WiiU,2012.0,Misc,Ubisoft,0.168,0.10400000000000001,0.0,0.024,0.296,6.6,7.8,E10+
"Monsters, Inc. Scream Arena",GC,2002.0,Platform,THQ,0.23199999999999998,0.05600000000000001,0.0,0.008,0.296,3.9,4.7,E
Need for Speed: Hot Pursuit,PC,2010.0,Racing,Electronic Arts,0.096,0.16000000000000003,0.0,0.04000000000000001,0.296,8.6,6.7,E10+
Rampage: Total Destruction,PS2,2006.0,Action,Midway Games,0.144,0.11200000000000002,0.0,0.04000000000000001,0.296,5.1,7.0,E10+
High Heat Major League Baseball 2003,PS2,2002.0,Sports,3DO,0.144,0.11200000000000002,0.0,0.04000000000000001,0.296,8.4,7.9,E
Trivial Pursuit,X360,2009.0,Misc,Electronic Arts,0.096,0.168,0.0,0.032,0.296,6.6,6.4,E
Kingdom Under Fire: Circle of Doom,X360,2007.0,Role-Playing,Microsoft Game Studios,0.144,0.096,0.032,0.024,0.296,5.5,5.9,M
Spider-Man: Friend or Foe,PS2,2007.0,Action,Activision,0.248,0.008,0.0,0.04000000000000001,0.296,6.2,8.3,E10+
EA Sports MMA,PS3,2010.0,Fighting,Electronic Arts,0.128,0.11200000000000002,0.008,0.048,0.296,7.7,6.9,T
Guitar Hero On Tour: Modern Hits,DS,2009.0,Misc,Activision,0.10400000000000001,0.16000000000000003,0.0,0.032,0.296,7.0,6.3,E10+
Quake 4,X360,2005.0,Shooter,Activision,0.256,0.016,0.0,0.024,0.296,7.5,6.7,M
Tiger Woods PGA Tour 14,PS3,2013.0,Sports,Electronic Arts,0.128,0.11200000000000002,0.0,0.05600000000000001,0.296,7.4,3.8,E
Skate,PS3,2007.0,Sports,Electronic Arts,0.23199999999999998,0.032,0.0,0.024,0.296,8.5,8.2,T
Rage,PC,2011.0,Shooter,Bethesda Softworks,0.11200000000000002,0.144,0.0,0.048,0.296,7.9,5.2,M
Custom Robo,GC,2004.0,Role-Playing,Nintendo,0.23199999999999998,0.05600000000000001,0.0,0.008,0.296,6.5,8.1,T
Prince of Persia: The Forgotten Sands,PSP,2010.0,Action,Ubisoft,0.072,0.144,0.008,0.08000000000000002,0.296,6.5,7.4,T
BioShock The Collection,PS4,2016.0,Shooter,Take-Two Interactive,0.08000000000000002,0.15200000000000002,0.016,0.048,0.296,8.4,8.5,M
Theatrhythm Final Fantasy: Curtain Call,3DS,2014.0,Misc,Square Enix,0.10400000000000001,0.064,0.12,0.016,0.296,8.3,8.2,T
DiRT 2,Wii,2009.0,Racing,Codemasters,0.08000000000000002,0.17600000000000002,0.0,0.032,0.296,5.1,5.5,E10+
Pac-Man World 2,GC,2002.0,Action,Nintendo,0.22400000000000003,0.05600000000000001,0.0,0.008,0.296,7.4,8.3,E
Tomb Raider: Legend,X360,2006.0,Action,Eidos Interactive,0.21600000000000003,0.05600000000000001,0.008,0.024,0.296,8.0,7.3,T
Rocket League,PS4,2016.0,Sports,505 Games,0.024,0.22400000000000003,0.0,0.04000000000000001,0.296,8.5,8.7,E
The BIGS,Wii,2007.0,Sports,Take-Two Interactive,0.272,0.0,0.0,0.024,0.296,6.6,7.1,E
The Legend of Spyro: A New Beginning,DS,2006.0,Platform,Vivendi Games,0.264,0.008,0.0,0.024,0.296,6.8,6.8,E
Juiced 2: Hot Import Nights,PSP,2007.0,Racing,THQ,0.048,0.16000000000000003,0.0,0.08800000000000001,0.296,7.3,7.8,T
